,County,Price,Primary category,Venue Name,Venue id
1266,Riverside,2,Brewery,Wicks Brewing Co.,51743d97498e33a24e9eb85d
1267,Riverside,2,Coffee Shop,Starbucks,4bcb737968f976b07a246183
1268,Riverside,2,Burger Joint,Red Robin Gourmet Burgers and Brews,5019d14ae4b06b15b31fcd67
1269,Riverside,2,Indian Restaurant,Punjab Palace,4df13d29b0fb807158b882c2
1270,Riverside,2,Coffee Shop,Starbucks,4bb532c71344b713f1019c04
1271,Riverside,2,Tea Room,Ten Ren's Tea Time,4b1abc69f964a520a0f023e3
1272,Riverside,2,Pizza Place,California Pizza Kitchen,4b147fc7f964a520e8a323e3
1273,Riverside,2,Coffee Shop,Starbucks,4b4f4f73f964a520c20027e3
1274,Riverside,2,Mexican Restaurant,Taco Station,4b6c76acf964a5202d3c2ce3
1275,Riverside,3,Italian Restaurant,Mario's Place,4b5a64edf964a52042c228e3
1276,Riverside,3,Hotel Bar,Presidential Lounge,4c0ae71f7e3fc928eb7ef482
1277,Riverside,3,Bar,PRO∀BITION Whiskey Bar & Restaurant,51466033e4b0925719549b9b
1278,Riverside,4,American Restaurant,Mission Inn Restaurant,4b77055cf964a5202d752ee3
1279,Sacramento,1,Coffee Shop,Temple Coffee & Tea,56f1aaf2498ea02fac64965b
1280,Sacramento,1,Sandwich Place,The Sandwich Spot,4bc8c4218b7c9c741ede38cf
1281,Sacramento,1,Ice Cream Shop,Gunther's Quality Ice Cream,4b0586b4f964a520816a22e3
1282,Sacramento,1,Burger Joint,In-N-Out Burger,4f8b9442e4b09efba37e8de4
1283,Sacramento,1,Coffee Shop,Starbucks,5244581911d265150b81ba2a
1284,Sacramento,1,Southern / Soul Food Restaurant,South,5452ad26498e2e8f461d877b
1285,Sacramento,1,Burger Joint,In-N-Out Burger,4b2ef654f964a520c2e824e3
1286,Sacramento,1,Bakery,ABC Bakery,4c4f311792b6a593a8842b71
1287,Sacramento,1,Coffee Shop,Dutch Bros. Coffee,50376617e4b03267a7e4132f
1288,Sacramento,1,Breakfast Spot,Cricket's Country Kitchen,4b25402af964a520bb6e24e3
1289,Sacramento,1,Dessert Shop,Rick's Dessert Diner,4ac7e61df964a52073ba20e3
1290,Sacramento,1,Pizza Place,Uncle Vito's Slice of NY,4a99bd40f964a520303020e3
1291,Sacramento,1,Seafood Restaurant,Rubio's Coastal Grill,4b63570af964a5203c732ae3
1292,Sacramento,1,Sandwich Place,Mendocino Farms,5c06da61535d6f002b4edeb4
1293,Sacramento,1,Coffee Shop,The Mill,53e01ac6498e069de50dd48e
1294,Sacramento,1,Sandwich Place,Dad's Sandwiches,4b26af83f964a5207f7f24e3
1295,Sacramento,1,Asian Restaurant,Harry's Cafe,4b92c965f964a520a41b34e3
1296,Sacramento,1,Mexican Restaurant,Oscar's Very Mexican Food,4b61f5d9f964a520af2d2ae3
1297,Sacramento,1,French Restaurant,Plan B,4ba2dbeaf964a520ab1e38e3
1298,Sacramento,1,Bakery,Marie's Donuts,4bab8d90f964a520fab23ae3
1299,Sacramento,1,Burger Joint,In-N-Out Burger,4b2aefcef964a5206ab224e3
1300,Sacramento,1,Bakery,Freeport Bakery,4a7dea35f964a5202df01fe3
1301,Sacramento,1,Food Truck,Wicked wich,4e17b6a215202ba040b58aea
1302,Sacramento,1,Mexican Restaurant,Chando's Tacos,4ff7ad8ed86ca0c938ec315a
1303,Sacramento,1,Fast Food Restaurant,Chick-fil-A,4b18a379f964a520dad423e3
1304,Sacramento,1,Mexican Restaurant,El Palmar,4b0af5aff964a520b42a23e3
1305,Sacramento,1,Mexican Restaurant,Chipotle Mexican Grill,4b3fb6b6f964a52001ad25e3
1306,Sacramento,1,Fast Food Restaurant,Chick-fil-A,56cb609a498e2a8dcf39bef5
1307,Sacramento,1,Mexican Restaurant,La Fiesta Taqueria,4b6c93f6f964a52064442ce3
1308,Sacramento,1,Deli / Bodega,Sampino’s Towne Foods,4b4ba39cf964a5209aa226e3
1309,Sacramento,2,Bakery,Ettore's European Bakery & Restaurant,4b0586b4f964a520a46a22e3
1310,Sacramento,2,Café,Selland's Market-Café,4bb2777742959c74bfdf202c
1311,Sacramento,2,Coffee Shop,Old Soul Co.,4a99c08bf964a5204b3020e3
1312,Sacramento,2,Mexican Restaurant,La Rosa Blanca,4b3eb4d5f964a52026a125e3
1313,Sacramento,2,Brewery,Track 7 Brewing Co.,4effa1d47ee5f14f39af2589
1314,Sacramento,2,Beer Bar,Pangaea Bier Cafe,4b05da40f964a52069e422e3
1315,Sacramento,2,Ethiopian Restaurant,Queen Sheba Ethopian Restaurant,4b7b0139f964a520874b2fe3
1316,Sacramento,2,Vegetarian / Vegan Restaurant,Mother,53c6b927498ee83c5b56d33c
1317,Sacramento,2,Coffee Shop,Temple Coffee & Tea,4b5dbd50f964a5204d6929e3
1318,Sacramento,2,Mexican Restaurant,Tres Hermanas,4adb796ff964a520e32721e3
1319,Sacramento,2,Coffee Shop,Temple Coffee & Tea,4b1c1d5ff964a520680224e3
1320,Sacramento,2,New American Restaurant,Tower Cafe,4a7f1862f964a520c9f21fe3
1321,Sacramento,2,Sushi Restaurant,Mikuni,4b0586b9f964a520766b22e3
1322,Sacramento,2,French Restaurant,Cafe Rolle,4b4f78d1f964a520040827e3
1323,Sacramento,2,American Restaurant,The Mimosa House,57a92481498ef689ea4c6c20
1324,Sacramento,2,Japanese Restaurant,Akebono,4bbd4194a0a0c9b6ef7f1b0f
1325,Sacramento,2,Coffee Shop,Old Soul at 40 Acres,4bb258332397b71383e336b3
1326,Sacramento,2,Brewery,Track 7 Brewing Co.,54b0892a498efa9d6f00530a
1327,Sacramento,2,Brewery,Urban Roots Brewing & Smokehouse,5a444c558173cb3a047ae53d
1328,Sacramento,2,American Restaurant,The Rind,51982204498e2a792231fbe6
1329,Sacramento,2,Breakfast Spot,bacon & butter,4f9d8f3fe4b0f1efa8ea4bce
1330,Sacramento,2,Sushi Restaurant,Lou's Sushi,524a2a4c11d24d26e4632e9e
1331,Sacramento,2,Diner,Dad's Kitchen,4b0b36faf964a520d12e23e3
1332,Sacramento,2,Bar,Coin-Op Game Room,554be0a2498e1edf55515978
1333,Sacramento,2,Café,Cafe Dantorels,504ce3b0e4b08a5d47186a0a
1334,Sacramento,2,American Restaurant,Cafeteria 15L,4bb4d8b0a7059521f7c91bce
1335,Sacramento,2,Deli / Bodega,Roxie Deli & Grocery,4aac1997f964a520405c20e3
1336,Sacramento,2,New American Restaurant,The Red Rabbit Kitchen and Bar,4ee282cf9911340c3708a586
1337,Sacramento,2,American Restaurant,Swabbies Restaurant & Bar,4ba580adf964a520580d39e3
1338,Sacramento,2,Pizza Place,Hot Italian,4ac18b9ff964a520739720e3
1339,Sacramento,3,New American Restaurant,The Kitchen,4b0586b4f964a520906a22e3
1340,Sacramento,3,American Restaurant,The Firehouse Restaurant,4b0586b8f964a520286b22e3
1341,Sacramento,3,American Restaurant,Ella Dining Room & Bar,4aefa08af964a520a7d921e3
1342,Sacramento,3,Mexican Restaurant,Zocalo,4b1d832ff964a5208a1124e3
1343,Sacramento,3,Steakhouse,Ruth's Chris Steak House,4b63c9c1f964a5209c912ae3
1344,Sacramento,3,Seafood Restaurant,Station 16,576f4cc6498e68bc8f058b88
1345,Sacramento,3,New American Restaurant,Grange,4add393af964a520a96421e3
1346,Sacramento,3,Steakhouse,Morton's The Steakhouse,4b0586b4f964a520826a22e3
1347,Sacramento,3,Tapas Restaurant,Tapa The World,4b0586b4f964a520866a22e3
1348,Sacramento,3,Chinese Restaurant,Frank Fat's,4b99b5e3f964a520828d35e3
1349,Sacramento,3,Italian Restaurant,Il Fornaio,4b194af1f964a520afda23e3
1350,Sacramento,3,Seafood Restaurant,Make Fish Poke & Sushi Burrito,56d89a0d498e0cb21580b073
1351,Sacramento,3,Nightclub,The Torch Club,4b0586b6f964a520cd6a22e3
1352,Sacramento,3,New American Restaurant,Localis,559ef525498e645c13c01015
1353,Sacramento,4,American Restaurant,Mulvaney's Building & Loan,4b0586baf964a5207c6b22e3
1354,Sacramento,4,Restaurant,Magpie Cafe,5595f8a0498e8f6699f2cd54
1355,Sacramento,4,French Restaurant,The Waterboy,4b0586b9f964a5203f6b22e3
1356,Sacramento,4,Italian Restaurant,Biba,4b0586b9f964a5204a6b22e3
1357,San Bernardino,1,Burger Joint,In-N-Out Burger,4a753cb7f964a520b8e01fe3
1358,San Bernardino,1,Burger Joint,In-N-Out Burger,4ee19e959911340c3636aaae
1359,San Bernardino,1,Mexican Restaurant,Rosa Maria Drive In,4b4972fff964a520f36f26e3
1360,San Bernardino,1,Diner,Papa Tony's Diner,4b917a45f964a52084bf33e3
1361,San Bernardino,1,Dessert Shop,Yogurtland,5060d72e72da6571367b8b9b
1362,San Bernardino,1,Taco Place,Taco Shop Mexican Grill,4d6d5663e7ab224b47587cf7
1363,San Bernardino,1,Burger Joint,Five Guys,4f60d20ae5e8d4902df17dc1
1364,San Bernardino,1,Bagel Shop,Bleu Pitt Cafe,559d32f1498eac8918c92088
1365,San Bernardino,1,Mexican Restaurant,Lucy's Mexican Restaurant,4b80a404f964a520e58230e3
1366,San Bernardino,1,Sports Bar,NOS Sports Center,4f5c4742e4b00747db450dfb
1367,San Bernardino,1,Sandwich Place,Baguette Express,51007f03e4b07e2b92c254ff
1368,San Bernardino,1,Breakfast Spot,Alice's Restaurant,4c8285a3dc018cfa5910d06c
1369,San Bernardino,1,Fast Food Restaurant,Arby's,4b9d6338f964a520f2a836e3
1370,San Bernardino,1,Breakfast Spot,IHOP,4b6c6e02f964a5207a392ce3
1371,San Bernardino,1,Fried Chicken Joint,Raising Cane's Chicken Fingers,5a60bfc3237dee176cef24d5
1372,San Bernardino,1,Taco Place,Pablo's Taco Bender,4c2366fcfbe5c9b6f8589b21
1373,San Bernardino,1,Thai Restaurant,Rose Apple Thai Cuisine,4bbac2e098c7ef3b457f3302
1374,San Bernardino,1,Sandwich Place,SUBWAY,4ba28c52f964a520160338e3
1375,San Bernardino,1,Coffee Shop,DJ's Coffee Shop,4b6cf270f964a5208f5f2ce3
1376,San Bernardino,1,Thai Restaurant,Thai Place,4bcf9d54046076b08abc6e71
1377,San Bernardino,1,Café,Mitla Cafe,4c4c8eaf46240f4783bafaf4
1378,San Bernardino,1,Ice Cream Shop,Baskin-Robbins,4d4db3984aa3a093320646ae
1379,San Bernardino,1,Bakery,Panera Bread,4a999c0ef964a5206c2f20e3
1380,San Bernardino,1,Coffee Shop,Starbucks,4b5b0676f964a52083df28e3
1381,San Bernardino,1,Coffee Shop,Starbucks,4a70b0eff964a52038d81fe3
1382,San Bernardino,1,Mexican Restaurant,Paco's Tacos,4bce3d1bc564ef3b5ef9edf0
1383,San Bernardino,1,Mexican Restaurant,Los Altos Meat Market,4be21cd71dd22d7fca7193bd
1384,San Bernardino,1,Mexican Restaurant,The Mexico Cafe,4b43b5f0f964a5203fe725e3
1385,San Bernardino,1,Mexican Restaurant,Viva Villa,4d6307c2d85da35d38358ad4
1386,San Bernardino,1,Mexican Restaurant,Tony's Mexican Food,4c2105fe132f0f4760a1a796
1387,San Bernardino,2,Sushi Restaurant,Miyagi Sushi,4b91c33df964a52095d533e3
1388,San Bernardino,2,Indian Restaurant,Delhi Palace,4b75cc8ef964a5208c252ee3
1389,San Bernardino,2,Mexican Restaurant,Chipotle Mexican Grill,4ab847a7f964a520cd7c20e3
1390,San Bernardino,2,American Restaurant,BJ's Restaurant & Brewhouse,4a973b42f964a520002920e3
1391,San Bernardino,2,Steakhouse,Black Angus Steakhouse,4b7845fff964a52037c12ee3
1392,San Bernardino,2,Chinese Restaurant,Lotus Garden,4b4b8f54f964a5204da026e3
1393,San Bernardino,2,Mexican Restaurant,George Lopez's Chingon Kitchen,59bca05afebf314eba1906c2
1394,San Bernardino,2,American Restaurant,TGI Fridays,4b71ccf3f964a5202a5d2de3
1395,San Bernardino,2,Italian Restaurant,Two Guys Pasta & Pizza,4ba45407f964a520409638e3
1396,San Bernardino,2,Burger Joint,Vicky's Restaurant,4c28f905e19720a192c7f858
1397,San Bernardino,2,Korean Restaurant,Myung Ga,4b60bcc3f964a52096f629e3
1398,San Bernardino,2,Japanese Restaurant,Seattle's Best Teriyaki,4b82e839f964a52066ec30e3
1399,San Bernardino,2,Italian Restaurant,Olive Garden,4b3fb9e7f964a52050ad25e3
1400,San Bernardino,2,Steakhouse,Outback Steakhouse,4b660c63f964a520b2102be3
1401,San Bernardino,2,Sushi Restaurant,Rock & Roll Sushi,4bf09036b315c9b6e92e93ff
1402,San Bernardino,2,Restaurant,Sundowners Family Restaurant,4c38d3af93db0f479b552292
1403,San Bernardino,2,Bar,Marquis Cocktail Lounge,4ba1d913f964a520f2ce37e3
1404,San Bernardino,2,Pizza Place,Alfredo's Pizza & Pasta,4b48e555f964a520405c26e3
1405,San Bernardino,2,American Restaurant,Cedar Glen Inn,4c03080a9a7920a15c65cf79
1406,San Bernardino,2,Coffee Shop,Starbucks,4ba1779df964a52084b937e3
1407,San Bernardino,2,Latin American Restaurant,Pollo Campero,4bc3b12e4cdfc9b658c29721
1408,San Bernardino,2,Vietnamese Restaurant,Pho Ha Vietnamese Restaurant,4b5663faf964a520660e28e3
1409,San Bernardino,2,Tex-Mex Restaurant,Chili's Grill & Bar,4b461325f964a520831526e3
1410,San Bernardino,2,Bar,Screaming Chicken Saloon,4bb6c335f562ef3b65b93097
1411,San Bernardino,2,Sushi Restaurant,Meiga Sushi,55ea4d1b498e7fc65962a8fd
1412,San Bernardino,3,American Restaurant,Rock & Brews San Manuel,57da2667498ecdfec84a2f66
1413,San Bernardino,3,American Restaurant,Castaway (San Bernardino),4b8082b4f964a520c57830e3
1414,San Diego,1,Ice Cream Shop,Salt & Straw,598c99c6123a190a4324154d
1415,San Diego,1,Dumpling Restaurant,Din Tai Fung,5bb2d145d0a149002cc22308
1416,San Diego,1,Coffee Shop,Bird Rock Coffee Roasters,4a947bf6f964a520bf2120e3
1417,San Diego,1,Taco Place,The Taco Stand Downtown,568daf60498eaf94b8afbc5d
1418,San Diego,1,Taco Place,The Taco Stand,5287de8511d2cf1f3554aa06
1419,San Diego,1,Sandwich Place,Ike's Place,5650d494498e701dbbb2aef7
1420,San Diego,1,Brewery,Societe Brewing Company,4f35ab6ae4b0156e8593c1cd
1421,San Diego,1,Breakfast Spot,Shorehouse Kitchen,538a2e88498e0c921f9fd22e
1422,San Diego,1,Café,La Colombe Coffee Roasters,5a848b3d47f8764d0b82285e
1423,San Diego,1,Mexican Restaurant,Oscar's Mexican Seafood,4e3cb55ed4c058f9dbfc3793
1424,San Diego,1,Pizza Place,Bronx Pizza,429ba900f964a5208f241fe3
1425,San Diego,1,Burger Joint,In-N-Out Burger,4a70c4e8f964a5205fd81fe3
1426,San Diego,1,Coffee Shop,Hawthorn Coffee,567867bf498e05d5b1ff7b9a
1427,San Diego,1,Deli / Bodega,Brothers' Provisions,507095e3e4b05fb6c3877b2b
1428,San Diego,1,Mexican Restaurant,Las Cuatro Milpas,4ac7c1e0f964a52094b920e3
1429,San Diego,1,Café,Little Lion,547b964a498e7162d9cdbbc2
1430,San Diego,1,Bakery,Azucar,4b1876a0f964a5200cd323e3
1431,San Diego,1,Burger Joint,In-N-Out Burger,4a70c485f964a5205dd81fe3
1432,San Diego,1,Mexican Restaurant,Tacos El Cabron,5a0e148fd0a1494ae8bd06bb
1433,San Diego,1,Middle Eastern Restaurant,Alforon,4cca33fdc4d06dcb0c676103
1434,San Diego,1,Donut Shop,Rose Donuts,4aa35feff964a520ed4320e3
1435,San Diego,1,Pizza Place,Regents Pizzeria,46596392f964a52017471fe3
1436,San Diego,1,Sandwich Place,Board & Brew Scripps Ranch,53ffa8b5498e7fc31b8050b7
1437,San Diego,1,Dessert Shop,Yogurtland,52800c3d11d2a6324374ddaa
1438,San Diego,1,Pizza Place,Tribute Pizza,5781784d498e010cac598ac4
1439,San Diego,1,Vietnamese Restaurant,Pho Hoa,4a3c3e36f964a52051a11fe3
1440,San Diego,1,Coffee Shop,Bird Rock Coffee Roasters,5449a66a498e6e9c0e7aaacb
1441,San Diego,1,Coffee Shop,Starbucks,5bf06bbbd807ee002c04cb6d
1442,San Diego,1,Burger Joint,In-N-Out Burger,4a70c520f964a52060d81fe3
1443,San Diego,1,Coffee Shop,Cafe Moto,4aa80552f964a520c74e20e3
1444,San Diego,2,Ice Cream Shop,Bobboi Natural Gelato,530a6e55498eb257c823c997
1445,San Diego,2,Farmers Market,Little Italy Mercato,4ba12033f964a5204f9a37e3
1446,San Diego,2,Seafood Restaurant,Ironside Fish & Oyster,5343742b11d22b61cbaab411
1447,San Diego,2,Museum,USS Midway Museum,4b19744cf964a5209fdd23e3
1448,San Diego,2,Brewery,AleSmith Brewing Company,5574c6d4498e7ea8d3aab7b8
1449,San Diego,2,Brewery,Modern Times Lomaland Fermentorium,515dc2fff31cfd25572eea72
1450,San Diego,2,Brewery,Modern Times Flavordome,536add8e11d21c7853ef0883
1451,San Diego,2,Brewery,Ballast Point Brewing & Spirits,5331de18498e7b294de023a9
1452,San Diego,2,Vegetarian / Vegan Restaurant,Kindred,5675f355498e98ce8b9f4713
1453,San Diego,2,Brewery,Ballast Point Tasting Room & Kitchen,5187e02b498e51f783bac1ea
1454,San Diego,2,Brewery,Half Door Brewing Company,52e8bab311d2c54734f2299c
1455,San Diego,2,Sushi Restaurant,Azuki Sushi,4aab2e6df964a520355920e3
1456,San Diego,2,Coffee Shop,James Coffee Co.,53ee5e49498ebccc29046832
1457,San Diego,2,Pizza Place,Pizza Port Brewing Company,4bcf3837046076b02cdc6d71
1458,San Diego,2,Chocolate Shop,Ghirardelli Ice Cream & Chocolate Shop,4ac05930f964a520319420e3
1459,San Diego,2,Ice Cream Shop,Pappalecco,4a80d007f964a5203bf61fe3
1460,San Diego,2,Japanese Restaurant,Tsuruhashi Japanese BBQ,4a7e3c01f964a52085f11fe3
1461,San Diego,2,Brewery,Pure Project Brewing,56ac1216498e2043f351285b
1462,San Diego,2,Spanish Restaurant,Restaurante Costa Brava,4aa728a7f964a520084c20e3
1463,San Diego,2,BBQ Joint,Phil's BBQ,460d2cfcf964a52002451fe3
1464,San Diego,2,Whisky Bar,The Whiskey House,54c44349498e47f3d5ea8208
1465,San Diego,2,Brewery,Fall Brewing Co.,53af5ac7498ec433ee926b84
1466,San Diego,2,Cocktail Bar,Polite Provisions,50930fb3e4b055b34b6a7713
1467,San Diego,2,American Restaurant,Kettner Exchange,5438a153498ea4de4939702a
1468,San Diego,2,Gastropub,Raglan Public House,4f2072a8e4b07fb2480fdf5f
1469,San Diego,2,Wine Bar,The 3rd Corner,4b1871f1f964a520d1d223e3
1470,San Diego,2,Sushi Restaurant,Ken Sushi Workshop,53da94d9498ea77fe1804ea9
1471,San Diego,2,Coffee Shop,Harry's Coffee Shop,410c3280f964a520a70b1fe3
1472,San Diego,2,Winery,Orfila Vineyards and Winery,4aff2d33f964a520793522e3
1473,San Diego,2,American Restaurant,Yard House,55e0c978498e55dbe85a4ddd
1474,San Diego,3,Zoo,San Diego Zoo,4a369f12f964a520c19d1fe3
1475,San Diego,3,Italian Restaurant,CUCINA urbana,4d25603c3b62f04d2a732078
1476,San Diego,3,Seafood Restaurant,California Fish Grill,5956a2f8840fc216ec676a98
1477,San Diego,3,Italian Restaurant,Catania Restaurant,540b7962498e51f0a5102663
1478,San Diego,3,Lounge,Raised By Wolves,5ad55022e1f2280db8beb6c7
1479,San Diego,3,Sushi Restaurant,Sushi Ota,4a615314f964a5204cc21fe3
1480,San Diego,3,Seafood Restaurant,Island Prime & C Level,48331810f964a520e24f1fe3
1481,San Diego,3,French Restaurant,BO-beau kitchen + bar,4ccb5e1864a6199c250c14c1
1482,San Diego,3,Seafood Restaurant,Eddie V's Prime Seafood,52d98abc11d23c6d7d412924
1483,San Diego,3,New American Restaurant,Herb & Wood,57240f5e498e42f6f1bc6001
1484,San Diego,3,New American Restaurant,George's at The Cove,40e0b100f964a5202c021fe3
1485,San Diego,3,American Restaurant,Bankers Hill Bar & Restaurant,4bf49fe494af2d7f96e23a72
1486,San Diego,3,Seafood Restaurant,Crab Town,5497780a498ed496ec6c653d
1487,San Diego,3,Italian Restaurant,Venetian Italian Restaurant,4b36c9ddf964a520733c25e3
1488,San Diego,3,Restaurant,Juniper & Ivy,529f3b7b11d2ce5e2f429b8a
1489,San Diego,4,Steakhouse,Born And Raised,59bb36256bdee626d8f07e1d
1490,San Diego,4,Seafood Restaurant,Eddie V's Prime Seafood,4e0cd60614954f127e6a798f
1491,San Diego,4,Sushi Restaurant,Nobu,4b27e7a6f964a520088c24e3
1492,San Francisco,1,Ice Cream Shop,Salt & Straw,59e7d9cada2e006b9e519959
1493,San Francisco,1,Bakery,Tartine,5d2b9404c8358500240b9ff1
1494,San Francisco,1,Ice Cream Shop,Garden Creamery,589d125b005a0f47b970b12b
1495,San Francisco,1,Food Truck,Primavera,4bae4f93f964a5200fa13be3
1496,San Francisco,1,Bakery,Arizmendi Bakery Panaderia & Pizzeria,4ca4d6a3d7c33704acd2ac62
1497,San Francisco,1,Burrito Place,La Taqueria,455877bff964a520453d1fe3
1498,San Francisco,1,Dumpling Restaurant,Yuanbao Jiaozi,5a80ea27c58ed77c7cbcd80c
1499,San Francisco,1,Coffee Shop,Ritual Coffee Roasters,4dd94350e4cd37c893d8146f
1500,San Francisco,1,Sandwich Place,Turner's Kitchen,578bb74e498e0aee36fd96db
1501,San Francisco,1,Coffee Shop,Blue Bottle Coffee,43d3901ef964a5201f2e1fe3
1502,San Francisco,1,Coffee Shop,Blue Bottle Coffee Kiosk,521cf6af11d21968a3ce3498
1503,San Francisco,1,Ice Cream Shop,Bi-Rite Creamery,45eaff58f964a5208e431fe3
1504,San Francisco,1,Bakery,Thorough Bread and Pastry,49f13784f964a5209f691fe3
1505,San Francisco,1,Coffee Shop,The Coffee Movement,5c47e89dcf72a0003963c145
1506,San Francisco,1,Bakery,Devil's Teeth Baking Company,4db0bc8e0437a93f7f7a23e7
1507,San Francisco,1,Coffee Shop,Sightglass Coffee,4a4b8a43f964a5206fac1fe3
1508,San Francisco,1,Café,Stonemill Matcha,5af1201a029a55002cb9dcb5
1509,San Francisco,1,Ice Cream Shop,Mr. & Mrs. Miscellaneous,4bf313f7370e76b0c956bd4a
1510,San Francisco,1,Bakery,Jane the Bakery,584b00068f0be42a4dbf33ed
1511,San Francisco,1,Mexican Restaurant,Taqueria El Farolito,44ff5a91f964a520a5381fe3
1512,San Francisco,1,Brewery,Anchor Brewing Company,43a16022f964a5202c2c1fe3
1513,San Francisco,1,Coffee Shop,Four Barrel Coffee,480d1a5ef964a520284f1fe3
1514,San Francisco,1,Donut Shop,Bob's Donuts,44cf44a2f964a52020361fe3
1515,San Francisco,1,Bakery,The Mill,4feddd79d86cd6f22dc171a9
1516,San Francisco,1,Ice Cream Shop,Humphry Slocombe,4eff718f722e0f0771aa0717
1517,San Francisco,2,Park,Collis P. Huntington Park,4698dfcbf964a520ef481fe3
1518,San Francisco,2,Flower Shop,Flora Grubb Gardens,49d3e08bf964a5201f5c1fe3
1519,San Francisco,2,Bakery,Neighbor Bakehouse,5272781811d2ce55eb5981df
1520,San Francisco,2,Climbing Gym,Dogpatch Boulders,50c8d0f9e4b033901889acc9
1521,San Francisco,2,Art Museum,San Francisco Museum of Modern Art,40943a00f964a520e5f21ee3
1522,San Francisco,2,Bookstore,Dog Eared Books,49e79762f964a520d0641fe3
1523,San Francisco,2,Farmers Market,Ferry Plaza Farmers Market,4a49961cf964a52076ab1fe3
1524,San Francisco,2,Café,Vive La Tarte,55554f0a498e7ffc6883325c
1525,San Francisco,2,Market,Ferry Building (Ferry Building Marketplace),43067280f964a52023271fe3
1526,San Francisco,2,Bar,Fool’s Errand,5b4297c19411f2002c274de9
1527,San Francisco,2,Science Museum,California Academy of Sciences,49cc413df964a5205a591fe3
1528,San Francisco,2,Bakery,B. Patisserie,5105ed2fe4b02d11de1bae8d
1529,San Francisco,2,Chocolate Shop,Dandelion Chocolate,501ec87fe4b067f6ad7a2832
1530,San Francisco,2,Asian Restaurant,Nute's Noodle Night,5407c3ee498e743eaa28f797
1531,San Francisco,2,Climbing Gym,Mission Cliffs,408c5100f964a520c8f21ee3
1532,San Francisco,2,Sushi Restaurant,Kuma Sushi + Sake,5989205d64c8e12750122427
1533,San Francisco,2,Bakery,Arsicault Bakery,55203ab9498eb807ad0e6da5
1534,San Francisco,2,Bookstore,The Booksmith,42a78680f964a52017251fe3
1535,San Francisco,2,Wine Bar,Maritime Wine Tasting Studio,562041f8498ead0b09bdca7a
1536,San Francisco,2,Deli / Bodega,Salumeria,4fc541fb7716c8a1e24eec6c
1537,San Francisco,2,Tea Room,Song Tea & Ceramics,5237fb987e48ecf300656635
1538,San Francisco,2,Korean Restaurant,Daeho,5c687f93e1f0aa002c124962
1539,San Francisco,2,Seafood Restaurant,Hog Island Oyster Co.,43fed1fff964a520fe2f1fe3
1540,San Francisco,2,Brewery,Anchor Public Taps,59e6b27c112c6c32076dfe03
1541,San Francisco,2,Wine Bar,Union Larder,53ec8516498e7fd89bd29ade
1542,San Francisco,2,Brewery,Cellarmaker House of Pizza,5c37fbb3610f04002c72e497
1543,San Francisco,2,Argentinian Restaurant,Lolinda,50243fd229a61e4b21a26e16
1544,San Francisco,2,Wine Bar,Birba,551b7760498e1612b67f33f9
1545,San Francisco,2,Smoothie Shop,Basik Cafe,54c272de498ec42c95827928
1546,San Francisco,2,Brewery,Barebottle Brewing Company,56eb4e0a498e5769545c1843
1547,San Francisco,3,Greek Restaurant,Kokkari Estiatorio,4570691ff964a5205c3e1fe3
1548,San Francisco,3,Coffee Shop,Blue Bottle Coffee,5560dbdb498e91a2bcde84f6
1549,San Francisco,3,Coffee Shop,Sightglass Coffee,530a187e498eb0cfd40890a0
1550,San Francisco,3,Grocery Store,Gus’s Community Market,564e0e98498ee2cb338012bc
1551,San Francisco,3,Baseball Stadium,Oracle Park,4bd2177d046076b055357371
1552,San Francisco,3,Seafood Restaurant,Hook Fish Co,55876ba3498e08016ede6a73
1553,San Francisco,3,Spanish Restaurant,Bellota,573e8ba3cd102b8b7351f55a
1554,San Francisco,3,Butcher,Fatted Calf,4c996073db10b60cdde7896d
1555,San Francisco,3,New American Restaurant,Foreign Cinema,3fd66200f964a520a0ec1ee3
1556,San Francisco,3,Coffee Shop,Blue Bottle Coffee,5a428c56911fc41c77d25dea
1557,San Francisco,3,Asian Restaurant,The House,4b0a2fe5f964a520492223e3
1558,San Francisco,3,Italian Restaurant,Cotogna,4cd0a38e5b5ca35de6317df0
1559,San Francisco,3,Hawaiian Restaurant,Liholiho Yacht Club,54c2a5e4498ee52a438800f7
1560,San Francisco,3,New American Restaurant,Nopa,44646408f964a52026331fe3
1561,San Francisco,3,American Restaurant,The Progress,548b976b498e8beca9ac6641
1562,San Francisco,3,New American Restaurant,Frances,4b00cb8ef964a520274122e3
1563,San Francisco,3,Sushi Restaurant,Ebisu,3fd66200f964a52017ed1ee3
1564,San Francisco,4,French Restaurant,Atelier Crenn,4d35122d8c42a1cd7c9e005e
1565,San Francisco,4,Grocery Store,Bi-Rite Market,47f64f56f964a520a94e1fe3
1566,San Joaquin,1,Burger Joint,In-N-Out Burger,4b1ad930f964a52021f323e3
1567,San Joaquin,1,Coffee Shop,Starbucks,4be1a0e78ea562b5981a2170
1568,San Joaquin,1,Burger Joint,In-N-Out Burger,4b99bb27f964a520d38e35e3
1569,San Joaquin,1,Frozen Yogurt Shop,Menchie's,5110285ae4b0ee65995a0942
1570,San Joaquin,1,Pizza Place,Rick's New York Style Pizza,4bbe7a2db083a5931e22a2e9
1571,San Joaquin,1,Pizza Place,Pizza Plus,4b91ee11f964a520dddf33e3
